ID;Birth;Death;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020
ATZL;1989;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;0;0;1;0;1;1;1;1;1;0;1;1;0;0;0;0;1;0;0
AVBD;1989;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;1;0;1;1;0;0;0;1
AVDF;1989;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;1;0;1;1;1;1;0;1;1;1;0;1;0;0;0;0;1
AVJZ;1989;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;1;1;1;1;0;1;0;1;0;0;0;1;1
AZAC;1989;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;1;1;0;1;0;1;1;1;1;0;1
AZAN;1989;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0
AZBL;1989;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;1;0;1;1;0;0;0;1;0;1;1;1;0;0;0
AZCP;1989;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;0;0;1;0;0;1;1;0;1;1;1;1;1;0;0;0;0
AZDV;1989;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;1;1;1;1;1;0;0;0
AZHD;1989;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;1;0;1;0;1;1;1;1;0;0;1;1;0;1;0;1;0
AZJL;1989;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;1;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0
AZJN;1989;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0
AZLT;1989;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;1;1;0;0;0;0;1;0;0;1;0;0;1;1;0;0;0;0;0;0;0
AZSL;1989;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;1;1;0;0;1;0;0;0;1;0;1;1;0;1;0;1;0;1;1;0;1
AZST;1989;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;1;0;0;1;0;1;1;1;0;1;1;1;0;1;0
AZVP;1989;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;1;0;0;1;1;0;0;0;0;1;0;1;0;1;0
BAAA;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;1;1;1;1;0;0;1;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0
BACF;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;1;1;1;0;1;1;0;0;0;0;0;0;0
BACP;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BADD;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;1;0;0;0;0;1;0;1;1;1;1;1;1;0;1;0;0;1;0;1
BAFH;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;0;0;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;0
BAFN;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;1;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
BAFT;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;1;0;0;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0
BAHL;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;1;1;0;1;1;1;1;0;1;0;1;0;0;0;0;0
BAJH;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;1;1;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0
BALL;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BALN;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;0;1;0;1;0;0;0;0;1
BANJ;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;1;1;0;1;1;1;0;0;0;0;0;0;0
BANT;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;0;0;0;0;1;0;0;1;1;1;1;1;1;0;1;0;1;1;1
BAPB;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;1;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0
BASB;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;1;0;0;0;1;0;1;1;1;1;1;0;0;1;0;1;0;1;0
BAVS;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0
BAXP;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0
BBAB;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;0;1;1;1;0;1;0;1;1;0;0;0;1;1
BBAP;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BBAS;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;1;0;1;0;1;1;0;1;0;1;0;0;0;1;1;1;0
BBAX;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;1;1;0;1;0;1;0;0;0;1;1
BBBF;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BBCL;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;1;0;1;0;1;0;1;0;0;0
BBCX;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BBDL;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
BBFT;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;1;1;1;0;1;0;0;1;0;1;0;1;1;0;1;0;1
BBHV;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;1;1;0;1;1;0;0;1;1;0;1;0;0;1;1;1
BBJZ;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;1;0;0;0;0;1;0;1;1;0;0;0;0;0;1;1;0;1;1;0
BBLC;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;1;0;1;1;1;0;1;0;0;0;1;1
BBNF;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;1;1;0;1;1;1;1;0;1;0;0
BBNJ;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;1;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1
BBPL;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
BBPT;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;1;0;0;0
BBPV;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;1;0;1;0;1;1;0;0;1;1;0;0;0;0;0;0;1
BBTT;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;1;1;0;1;1;0;1;0;1;0;1;0
BBVA;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;1;1
BBVT;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BBVV;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;0;0;0;0;1;1;0;1;1;0;1;0;1;0;1;0;0;0;1
BBXB;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;0;1;1;0;0;1;1;0;1;0;0;0;0;0
BCAC;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;1;0;1;1;1;1;0;1;1;0;1;0;0;1;0;1
BCBC;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BCBF;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;1;1
BCCC;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;1;1;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0
BCDH;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;0;1;1;1;1;1;1;0;1;0;0;1;0;1
BCDS;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;1;1;0;0;0;0;1;1;0;1;1;1;1;0;1;0;0;0;0;0;0
BCDZ;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
BCFC;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
BCFX;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;0;0;0;1;1;0;1;1;0;1;1;1;1;1;0;0;1;0
BCNL;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;1;0;0;1;1;0;0;1;1;1;1;1;1;0;0;1;1;1;1;0
BCPC;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;0;0;0;1;0;1;1;1;0;1;1;0;1;0;0;0;1;0
BCTD;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;0;0;0;0;1;1;1;1;1;1;0;0;0;1;0;1;0;0;0
BCTH;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
BCTV;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;1;0;0;0;0;1;0;0;1;1;0;1;1;0;1;1;1;1;0;0
BCZA;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BDAL;1991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;1;1;1;1;0;0;1;0;0;0;0;1;0
BDAZ;1991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;1;0;0;1;1;1;0;1;0;1;0;0;0;0;1
BDBB;1991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;0;1;1;0;1;1;1;1;1;1;0;1;0
BDCT;1991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;0;0;0;1;0;0;0;1;1
BDFT;1991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
BDFZ;1991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;1;0;1;0;0;0;1;1;1;0;0;0;0
BDJF;1991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;1;1;1;0;1;1;0;0;1;0;1
BDPA;1991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;1;1;0;1;1;1;0;0;0;1;0;1;0
BDPB;1991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;1;1;1;1;1;0;1;1;1;1;0;1;0;0;1;0;1
BDST;1991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BDTB;1991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1;1;1;0;0;1;1;1;0;1;1;1;0;0;0;0;1
BDTV;1991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;0;0;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
BFBB;1991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0;0;0;0;1;0;0;0;1;0;1;1;0;1;1;0;0;0;0
BFCL;1991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0;0
BFDF;1991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;1;1;0;1;1;0;1;0;0;1;0;0;0;0;1
BFHT;1991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BFLB;1991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0
BFLL;1991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;0;0;0;1;1;1;0;1;1;1;1;1;1;0;1;0;0;0;0
BFTL;1991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;1;1;1;0;1;0;1;0;0;0;0;0
BFTV;1991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;0;0;0;1;1;0;1;1;0;1;0;1;1;0;0;1;0;1
BFZL;1991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;1;1;1;0;0;1;0;1;0;0;0;0;0
BHBH;1991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0
BHBP;1991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;1;1;0
BHCA;1991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;0;0;0;1;1;0;1;0;0;1;0;0;1;0;0;1;1;0
BHDJ;1991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0;0;0;0;0;1;1;1;0;0;0;1;0;0;0;0
BHFF;1991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;1;0;0;1;1;0;1;1;0;0;1;1;1;0;0;0;0;1;0;0
BHFZ;1991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;1;0;0;1;0;1;0;1;0;0;0;0;0;0;0
BHHL;1991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;1;1;0;1;1;1;0;0;1;1;0;0;1;1;1
BHJF;1991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;1;0;1;0;1;1;1;0;0;0;1;1
BHLL;1991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;1;1;1;0;1;0;0;0;1;0
BHNF;1991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;0
BHSB;1991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;1;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0
BHTZ;1991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;0;1;1;1;0;1;0;1;1;1;1;1;1;1;0;1;1;0
BHXL;1991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;1;0;1;1;1;1;0;0;1;0;1;0;1;0;0;0
BHZC;1991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;1;1;1;0;1;1;0;1;0;0;0;0;1
BHZF;1991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;1;0;1;0;0;1
BJAN;1992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;1;1;1;0;1;1;0;0;0;0;0;0;1
BJAX;1992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;0;1;0;1;0
BJBJ;1992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1
BJBP;1992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;0
BJBT;1992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
BJCT;1992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0;0;0;0;1
BJFX;1992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;0;0;0;0;1;1;1;1;1;0;1
BJHC;1992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;1;0;1;0;1;1;1;0;1;1;0;1;0;1;0;0;1
BJJF;1992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;1;0;1;0;0;0;0;1
BJLD;1992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;0;0;1;0;1;0;0;0
BJLN;1992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0;1;1;0;0;1;1;0;0;1;0;1;0;0;0;0;1
BJNV;1992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;1;1;0;1;1;0;1;1;1;0;1;1
BJPC;1992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;1;1;1;1;1;0;1;1;0;1;0;0;1;1;0
BJPJ;1992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;1;1;0;1;0;0;0;0;1
BJSB;1992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;1;0;0;0;0;1;0;1;1;1;1;0;1;0;1;1;1;1;0;0
BJSD;1992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;0;0;0
BJSH;1992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
BJTZ;1992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1
BJVN;1992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BJVS;1992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1
BJVV;1992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0
BJVX;1992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0
BJZB;1992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;1;0;1;1;1;1;1;0;1;1;0;1;1;0;1;0;0
BJZJ;1992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;1;0;0;1;0;1;1;1;0;1;1
BJZX;1992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;1;0;1;1;1;0;1;1;1;0;0;0
BKAZ;1992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;1;1;0;1;1;0;1;0;0
BKBB;1992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;1;1;0;1;1;1;0;1;0;0;1;1;0;1;1;1
BKCC;1992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
BKDF;1992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1;1;0;0;1;0;1;0;1;0;0;0
BKDT;1992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1
BKDV;1992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0
BKFJ;1992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;1;1;1;1;1;0;1;1;1;0;1;1;1;0;0;1
BKHC;1992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
BKHP;1992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;1;1;1;0;1;1;0;1;1;0;1;0;1
BKHV;1992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
BKLA;1992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;1;1;1;1;1;0;1;1;1;0;0;0;1;1
BKLL;1992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;0;1;1;1;1;1;1;1;1;0;1;1;0;0
BKLP;1992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BKNV;1992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;1;1;0;0;1;0;1;0;1;1;1;1;1;1;0;1;1;1;1;0;1
BKPP;1992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;1;0;1;1;1;1;1;1;1;1;0;1;0;1;1
BKTJ;1992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1
BKXD;1992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;1;0;1;1;1;0;0;1;0;0;0;0
BKZC;1992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0
BKZJ;1992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0
BLBP;1992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;1;0;1;1;0;1;1;1;1;1;0;1;1;0;1;1;1
BLCT;1992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;1;0;0;1;1;0;1;1;0;1;0;1;0;0;0
BLDH;1992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;1;0;1;0;0;1;0;0;1;1;1;0;0;0;1;0;1
BLDP;1992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;1;0;1;0;0;1;0;1;0;0;0;1;0;0
